filename,width,height,depth,label,pose,truncated,difficult,xmin,ymin,xmax,ymax
imagen_0888.png,1280,720,3,Excavadora,,1,0,1,108,1126,634
imagen_0889.png,1280,720,3,Excavadora,,1,0,73,1,712,710
imagen_0889.png,1280,720,3,Camion,,0,0,132,258,245,324
imagen_0889.png,1280,720,3,Camion,,0,0,3,194,43,215
imagen_0890.png,1280,720,3,Camion,,0,0,192,275,256,331
imagen_0890.png,1280,720,3,Camion,,0,0,117,199,174,227
imagen_0890.png,1280,720,3,Excavadora,,0,0,8,8,813,715
imagen_0890.png,1280,720,3,Camion,,0,0,284,349,774,574
imagen_0890.png,1280,720,3,Camion,,0,0,11,193,51,215
imagen_0890.png,1280,720,3,Persona,,0,0,1241,296,1267,346
imagen_0891.png,1280,720,3,Camion,,0,0,532,246,627,326
imagen_0891.png,1280,720,3,Camion,,1,0,102,356,461,720
imagen_0891.png,1280,720,3,Excavadora,,1,0,1,1,1271,709
imagen_0891.png,1280,720,3,Bulldozer,,0,0,87,257,189,344
imagen_0891.png,1280,720,3,Auto,,0,0,1222,224,1250,242
imagen_0891.png,1280,720,3,Camion,,0,0,1124,209,1160,238
imagen_0891.png,1280,720,3,Camion,,0,0,571,165,608,186
imagen_0892.png,1280,720,3,Camion,,0,0,215,110,322,212
imagen_0892.png,1280,720,3,Camion,,0,0,304,112,367,178
imagen_0892.png,1280,720,3,Excavadora,,1,0,127,75,838,720
imagen_0892.png,1280,720,3,Auto,,0,0,678,110,701,127
imagen_0892.png,1280,720,3,Camion,,0,0,575,98,614,128
imagen_0892.png,1280,720,3,Camion,,0,0,13,35,57,57
imagen_0893.png,1280,720,3,Excavadora,,1,0,1,1,1280,665
imagen_0893.png,1280,720,3,Camion,,0,0,359,256,701,408
imagen_0893.png,1280,720,3,Camion,,1,0,64,339,421,720
imagen_0893.png,1280,720,3,Camion,,0,0,879,194,943,239
imagen_0894.png,1280,720,3,Camion,,0,0,261,61,323,102
imagen_0894.png,1280,720,3,Camion,,1,0,33,1,102,26
imagen_0894.png,1280,720,3,Camion,,0,0,1117,38,1268,187
imagen_0894.png,1280,720,3,Excavadora,,1,0,1,1,1101,642
imagen_0894.png,1280,720,3,Persona,,0,0,1151,141,1171,181
imagen_0895.png,1280,720,3,Excavadora,,0,0,179,248,788,621
imagen_0895.png,1280,720,3,Excavadora,,0,0,638,88,900,275
imagen_0895.png,1280,720,3,Excavadora,,0,0,868,92,1024,225
imagen_0895.png,1280,720,3,Camion,,0,0,124,182,351,299
imagen_0895.png,1280,720,3,Camion,,0,0,501,124,660,211
imagen_0896.png,1280,720,3,Camion,,1,0,1,292,260,456
imagen_0896.png,1280,720,3,Camion,,1,0,624,583,1280,720
imagen_0896.png,1280,720,3,Excavadora,,1,0,366,226,1280,682
imagen_0896.png,1280,720,3,Excavadora,,0,0,12,54,492,324
imagen_0897.png,1280,720,3,Camion,,0,0,98,216,418,554
imagen_0897.png,1280,720,3,Excavadora,,1,0,465,1,967,720
imagen_0897.png,1280,720,3,Bulldozer,,0,0,504,11,541,52
imagen_0897.png,1280,720,3,Camion,,0,0,572,45,618,120
imagen_0898.png,1280,720,3,Excavadora,,0,0,550,6,1253,623
imagen_0898.png,1280,720,3,Excavadora,,1,0,1,1,219,354
imagen_0898.png,1280,720,3,Camion,,0,0,271,320,754,565
imagen_0899.png,1280,720,3,Camion,,0,0,830,265,1252,631
imagen_0899.png,1280,720,3,Camion,,0,0,730,121,813,203
imagen_0899.png,1280,720,3,Camion,,0,0,591,164,926,320
imagen_0899.png,1280,720,3,Excavadora,,1,0,173,52,679,720
imagen_0900.png,1280,720,3,Camion,,0,0,222,330,724,593
imagen_0900.png,1280,720,3,Camion,,1,0,1,328,234,483
imagen_0900.png,1280,720,3,Excavadora,,1,0,1,49,364,331
imagen_0900.png,1280,720,3,Excavadora,,1,0,651,122,1280,634
imagen_0901.png,1280,720,3,Excavadora,,1,0,178,116,1280,552
imagen_0901.png,1280,720,3,Camion,,1,0,1,530,770,720
imagen_0902.png,1280,720,3,Excavadora,,0,0,263,149,484,294
imagen_0902.png,1280,720,3,Excavadora,,0,0,347,89,597,342
imagen_0902.png,1280,720,3,Excavadora,,1,0,637,221,1280,540
imagen_0902.png,1280,720,3,Camion,,0,0,267,324,559,459
imagen_0902.png,1280,720,3,Camion,,0,0,134,241,303,306
imagen_0902.png,1280,720,3,Camion,,0,0,42,214,194,270
imagen_0903.png,1280,720,3,Camion,,0,0,311,316,588,447
imagen_0903.png,1280,720,3,Camion,,0,0,109,232,258,301
imagen_0903.png,1280,720,3,Excavadora,,0,0,599,211,1260,542
imagen_0903.png,1280,720,3,Excavadora,,0,0,300,95,557,352
imagen_0903.png,1280,720,3,Excavadora,,0,0,224,120,450,286
imagen_0904.png,1280,720,3,Excavadora,,0,0,646,117,1100,536
imagen_0904.png,1280,720,3,Excavadora,,0,0,408,78,682,340
imagen_0904.png,1280,720,3,Excavadora,,0,0,364,142,452,276
imagen_0904.png,1280,720,3,Camion,,0,0,216,243,373,311
imagen_0904.png,1280,720,3,Camion,,0,0,383,323,658,453
imagen_0904.png,1280,720,3,Camion,,0,0,296,276,463,362
imagen_0904.png,1280,720,3,Camion,,0,0,32,406,459,632
imagen_0905.png,1280,720,3,Camion,,0,0,7,346,369,503
imagen_0905.png,1280,720,3,Camion,,0,0,441,363,759,528
imagen_0905.png,1280,720,3,Camion,,0,0,237,235,387,300
imagen_0905.png,1280,720,3,Camion,,0,0,317,267,464,353
imagen_0905.png,1280,720,3,Excavadora,,0,0,330,121,519,288
imagen_0905.png,1280,720,3,Excavadora,,0,0,414,165,703,347
imagen_0905.png,1280,720,3,Excavadora,,0,0,655,111,1121,530
imagen_0906.png,1280,720,3,Excavadora,,0,0,741,117,1079,542
imagen_0906.png,1280,720,3,Excavadora,,0,0,410,175,657,365
imagen_0906.png,1280,720,3,Excavadora,,0,0,355,182,482,300
imagen_0906.png,1280,720,3,Camion,,0,0,94,236,272,324
imagen_0906.png,1280,720,3,Camion,,0,0,306,287,433,374
imagen_0906.png,1280,720,3,Camion,,0,0,482,360,801,527
imagen_0907.png,1280,720,3,Camion,,0,0,16,292,626,547
imagen_0907.png,1280,720,3,Auto,,0,0,511,261,529,282
imagen_0907.png,1280,720,3,Excavadora,,1,0,65,1,1181,541
imagen_0908.png,1280,720,3,Bulldozer,,0,0,304,135,1212,556
imagen_0909.png,1280,720,3,Bulldozer,,0,0,249,101,1150,630
imagen_0909.png,1280,720,3,Excavadora,,1,0,1,1,334,400
imagen_0909.png,1280,720,3,Otro,,0,0,304,41,638,219
imagen_0910.png,1280,720,3,Bulldozer,,0,0,335,267,953,687
imagen_0911.png,1280,720,3,Camion_minero,,0,0,266,47,703,258
imagen_0911.png,1280,720,3,Camion_minero,,0,0,711,49,1179,241
imagen_0912.png,1280,720,3,Camion_minero,,1,0,1,207,471,576
imagen_0912.png,1280,720,3,Otro,,1,0,442,6,1280,584
imagen_0913.png,1280,720,3,Camion_minero,,0,0,318,38,784,249
imagen_0913.png,1280,720,3,Camion_minero,,1,0,847,42,1280,234
imagen_0914.png,1280,720,3,Camion_minero,,1,0,1,178,389,542
imagen_0914.png,1280,720,3,Otro,,1,0,559,142,1280,549
imagen_0914.png,1280,720,3,Bulldozer,,0,0,435,223,620,361
imagen_0915.png,1280,720,3,Otro,,0,0,174,13,1265,560
imagen_0915.png,1280,720,3,Camion_minero,,1,0,1,192,403,558
imagen_0916.png,1280,720,3,Camion_minero,,1,0,1,1,1119,710
imagen_0917.png,1280,720,3,Bulldozer,,1,0,63,42,1280,720
imagen_0918.png,1280,720,3,Camion_minero,,1,0,1,1,1280,720
imagen_0919.png,1280,720,3,Excavadora,,0,0,30,136,670,480
imagen_0920.png,1280,720,3,Bulldozer,,0,0,624,46,1183,455
imagen_0921.png,1280,720,3,Otro,,1,0,72,1,1117,653
imagen_0921.png,1280,720,3,Bulldozer,,1,0,742,1,1197,271
imagen_0922.png,1280,720,3,Excavadora,,1,0,60,1,689,273
imagen_0922.png,1280,720,3,Camion_minero,,1,0,470,316,1280,720
imagen_0923.png,1280,720,3,Camion_minero,,1,0,25,109,1280,719
imagen_0924.png,1280,720,3,Bulldozer,,0,0,156,178,882,656
imagen_0925.png,1280,720,3,Bulldozer,,0,0,212,30,1278,598
imagen_0926.png,1280,720,3,Bulldozer,,0,0,199,85,1241,705
imagen_0927.png,1280,720,3,Bulldozer,,0,0,49,125,1205,583
imagen_0928.png,1280,720,3,Bulldozer,,1,0,1,32,998,487
imagen_0929.png,1280,720,3,Bulldozer,,0,0,362,97,1029,579
imagen_0930.png,1280,720,3,Bulldozer,,1,0,255,128,1280,597
imagen_0931.png,1280,720,3,Camion_minero,,1,0,247,1,1279,654
imagen_0932.png,1280,720,3,Bulldozer,,0,0,310,90,992,486
imagen_0933.png,1280,720,3,Bulldozer,,1,0,267,87,1280,524
imagen_0934.png,1280,720,3,Camion_minero,,1,0,265,96,1094,720
imagen_0935.png,1280,720,3,Bulldozer,,1,0,1,88,1079,602
imagen_0936.png,1280,720,3,Bulldozer,,1,0,1,1,1070,720
imagen_0937.png,1280,720,3,Bulldozer,,1,0,1,180,983,720
imagen_0938.png,1280,720,3,Bulldozer,,0,0,32,262,1120,707
imagen_0939.png,1280,720,3,Bulldozer,,0,0,151,14,1227,432
imagen_0940.png,1280,720,3,Bulldozer,,0,0,168,295,1171,580
imagen_0941.png,1280,720,3,Bulldozer,,0,0,101,104,1018,524
imagen_0942.png,1280,720,3,Bulldozer,,1,0,102,1,1128,720
imagen_0943.png,1280,720,3,Camion_minero,,1,0,75,138,1280,593
imagen_0944.png,1280,720,3,Camion_minero,,0,0,553,354,935,510
imagen_0945.png,1280,720,3,Camion_minero,,0,0,205,504,355,569
imagen_0945.png,1280,720,3,Excavadora,,0,0,553,468,709,548
imagen_0946.png,1280,720,3,Camion_minero,,0,0,105,395,220,449
imagen_0947.png,1280,720,3,Camion_minero,,1,0,36,1,980,720
imagen_0948.png,1280,720,3,Camion_minero,,1,0,115,1,1225,720
imagen_0949.png,1280,720,3,Camion_minero,,1,0,135,1,1280,673
imagen_0950.png,1280,720,3,Camion_minero,,1,0,1,1,1229,720
imagen_0951.png,1280,720,3,Camion_minero,,1,0,1,1,1280,720
imagen_0952.png,1280,720,3,Excavadora,,0,0,91,13,1103,613
imagen_0953.png,1280,720,3,Bulldozer,,1,0,146,1,1176,720
imagen_0954.png,1280,720,3,Camion_minero,,0,0,141,391,620,590
imagen_0954.png,1280,720,3,Excavadora,,0,0,495,94,1180,587
imagen_0955.png,1280,720,3,Bulldozer,,1,0,483,1,1174,543
imagen_0956.png,1280,720,3,Persona,,0,0,590,408,626,506
imagen_0956.png,1280,720,3,Persona,,0,0,667,398,707,488
imagen_0956.png,1280,720,3,Persona,,0,0,742,348,788,452
imagen_0957.png,1280,720,3,Persona,,1,0,822,644,867,720
imagen_0957.png,1280,720,3,Persona,,1,0,753,679,784,720
imagen_0957.png,1280,720,3,Camion,,0,0,1111,348,1138,375
imagen_0958.png,1280,720,3,Camion,,0,0,1106,88,1147,138
imagen_0958.png,1280,720,3,Persona,,0,0,964,528,1013,604
imagen_0958.png,1280,720,3,Persona,,0,0,909,577,950,640
imagen_0958.png,1280,720,3,Persona,,0,0,850,624,885,665
imagen_0959.png,1280,720,3,Persona,,0,0,864,404,897,461
imagen_0959.png,1280,720,3,Persona,,0,0,812,395,837,443
imagen_0959.png,1280,720,3,Persona,,0,0,759,397,783,426
imagen_0959.png,1280,720,3,Camion_minero,,0,0,55,96,132,178
imagen_0960.png,1280,720,3,Camion_minero,,0,0,114,184,183,250
imagen_0960.png,1280,720,3,Camion_minero,,0,0,160,129,209,178
imagen_0960.png,1280,720,3,Camion_minero,,0,0,235,66,279,88
imagen_0960.png,1280,720,3,Persona,,0,0,774,664,795,702
imagen_0960.png,1280,720,3,Persona,,0,0,747,650,764,674
imagen_0960.png,1280,720,3,Camioneta,,0,0,701,201,750,225
imagen_0960.png,1280,720,3,Camioneta,,0,0,887,142,906,164
imagen_0960.png,1280,720,3,Camioneta,,0,0,872,142,887,162
imagen_0960.png,1280,720,3,Camioneta,,0,0,856,139,872,159
imagen_0960.png,1280,720,3,Camioneta,,0,0,954,156,970,171
imagen_0961.png,1280,720,3,Camioneta,,0,0,665,385,713,410
imagen_0961.png,1280,720,3,Camioneta,,0,0,841,293,857,318
imagen_0961.png,1280,720,3,Camioneta,,0,0,826,292,842,314
imagen_0961.png,1280,720,3,Camioneta,,0,0,812,288,827,315
imagen_0961.png,1280,720,3,Camioneta,,0,0,900,302,915,327
imagen_0961.png,1280,720,3,Camioneta,,0,0,915,304,929,327
imagen_0961.png,1280,720,3,Camioneta,,0,0,928,305,944,331
imagen_0961.png,1280,720,3,Camioneta,,0,0,525,192,536,204
imagen_0961.png,1280,720,3,Camioneta,,0,0,511,191,525,203
imagen_0961.png,1280,720,3,Camioneta,,0,0,493,192,506,204
imagen_0961.png,1280,720,3,Camioneta,,0,0,465,191,480,203
imagen_0961.png,1280,720,3,Camion_minero,,0,0,136,311,204,389
imagen_0961.png,1280,720,3,Camion_minero,,0,0,171,245,224,296
imagen_0961.png,1280,720,3,Camion_minero,,0,0,232,155,270,180
imagen_0961.png,1280,720,3,Camioneta,,0,0,314,280,336,300
imagen_0961.png,1280,720,3,Camioneta,,0,0,290,293,313,313
imagen_0962.png,1280,720,3,Camion_minero,,0,0,133,213,184,258
imagen_0962.png,1280,720,3,Camion,,0,0,418,329,440,357
imagen_0962.png,1280,720,3,Camioneta,,0,0,125,425,149,447
imagen_0962.png,1280,720,3,Camioneta,,0,0,114,442,139,459
imagen_0962.png,1280,720,3,Camioneta,,0,0,100,450,127,468
imagen_0962.png,1280,720,3,Camioneta,,0,0,57,501,82,524
imagen_0962.png,1280,720,3,Camioneta,,0,0,46,516,69,540
imagen_0962.png,1280,720,3,Camioneta,,0,0,33,533,61,556
imagen_0963.png,1280,720,3,Camion_minero,,0,0,1149,443,1181,479
imagen_0964.png,1280,720,3,Camion_minero,,0,0,1150,609,1184,654
imagen_0965.png,1280,720,3,Camioneta,,0,0,506,404,547,427
imagen_0965.png,1280,720,3,Camioneta,,0,0,16,341,43,369
imagen_0965.png,1280,720,3,Camioneta,,0,0,276,247,299,271
imagen_0965.png,1280,720,3,Camioneta,,0,0,8,262,28,278
imagen_0965.png,1280,720,3,Camioneta,,0,0,87,273,111,292
imagen_0965.png,1280,720,3,Camioneta,,0,0,128,181,147,193
imagen_0965.png,1280,720,3,Camion,,0,0,170,180,203,199
imagen_0966.png,1280,720,3,Camion,,0,0,147,324,196,359
imagen_0966.png,1280,720,3,Camioneta,,0,0,90,320,118,336
imagen_0966.png,1280,720,3,Camioneta,,0,0,124,433,154,470
imagen_0966.png,1280,720,3,Camioneta,,0,0,2,493,38,534
imagen_0967.png,1280,720,3,Camion_minero,,0,0,1045,486,1114,535
imagen_0967.png,1280,720,3,Camioneta,,0,0,1012,507,1032,526
imagen_0967.png,1280,720,3,Excavadora,,0,0,1094,350,1133,375
imagen_0968.png,1280,720,3,Camion,,0,0,1059,547,1123,653
imagen_0968.png,1280,720,3,Camion_minero,,0,0,763,330,818,379
imagen_0968.png,1280,720,3,Camioneta,,0,0,741,386,771,400
imagen_0969.png,1280,720,3,Camioneta,,0,0,334,634,370,655
imagen_0969.png,1280,720,3,Camion_minero,,0,0,351,512,425,598
imagen_0969.png,1280,720,3,Camioneta,,0,0,876,332,895,355
imagen_0970.png,1280,720,3,Camion_minero,,0,0,463,236,480,256
imagen_0970.png,1280,720,3,Excavadora,,0,0,249,296,287,335
imagen_0971.png,1280,720,3,Camion_minero,,0,0,428,519,476,551
imagen_0972.png,1280,720,3,Camion_minero,,0,0,442,540,476,588
imagen_0972.png,1280,720,3,Camion_minero,,0,0,427,486,454,519
imagen_0972.png,1280,720,3,Camion_minero,,0,0,313,505,342,542
imagen_0972.png,1280,720,3,Camion_minero,,0,0,440,426,462,454
imagen_0972.png,1280,720,3,Camion_minero,,0,0,843,420,873,447
imagen_0972.png,1280,720,3,Camion,,0,0,927,627,953,670
imagen_0973.png,1280,720,3,Camion_minero,,0,0,925,536,980,597
imagen_0973.png,1280,720,3,Camion_minero,,0,0,397,553,433,604
imagen_0973.png,1280,720,3,Camion_minero,,0,0,363,531,395,575
imagen_0973.png,1280,720,3,Camion_minero,,0,0,196,599,236,647
imagen_0973.png,1280,720,3,Camion_minero,,1,0,306,670,360,720
imagen_0973.png,1280,720,3,Otro,,0,0,665,450,717,488
imagen_0974.png,1280,720,3,Camion_minero,,0,0,350,283,397,338
imagen_0974.png,1280,720,3,Camion_minero,,1,0,271,612,338,720
imagen_0974.png,1280,720,3,Camion_minero,,0,0,73,564,132,636
imagen_0974.png,1280,720,3,Otro,,0,0,698,240,761,294
imagen_0974.png,1280,720,3,Camion_minero,,0,0,669,212,733,252
imagen_0974.png,1280,720,3,Otro,,0,0,651,182,709,215
imagen_0975.png,1280,720,3,Camion_minero,,0,0,287,424,335,480
imagen_0975.png,1280,720,3,Camion_minero,,0,0,573,210,612,253
imagen_0975.png,1280,720,3,Camion_minero,,0,0,642,95,660,110
imagen_0975.png,1280,720,3,Otro,,0,0,965,606,1074,687
imagen_0975.png,1280,720,3,Camion_minero,,0,0,941,512,1034,587
imagen_0975.png,1280,720,3,Otro,,0,0,909,444,1005,508
imagen_0976.png,1280,720,3,Camion_minero,,0,0,659,284,699,331
imagen_0976.png,1280,720,3,Camion_minero,,0,0,572,376,621,449
imagen_0976.png,1280,720,3,Camion_minero,,0,0,366,436,406,478
imagen_0976.png,1280,720,3,Camion_minero,,0,0,396,364,429,400
imagen_0976.png,1280,720,3,Bulldozer,,0,0,627,586,666,655
imagen_0976.png,1280,720,3,Camion_minero,,1,0,228,666,296,720
imagen_0976.png,1280,720,3,Camion_minero,,0,0,400,248,417,263
imagen_0976.png,1280,720,3,Camion_minero,,0,0,993,313,1039,349
imagen_0977.png,1280,720,3,Camion_minero,,0,0,433,580,511,695
imagen_0977.png,1280,720,3,Camion_minero,,0,0,260,598,309,659
imagen_0977.png,1280,720,3,Camion_minero,,0,0,301,448,340,498
imagen_0977.png,1280,720,3,Camion_minero,,0,0,355,421,380,456
imagen_0977.png,1280,720,3,Camion_minero,,0,0,315,296,336,319
imagen_0977.png,1280,720,3,Camion_minero,,0,0,573,263,613,302
imagen_0977.png,1280,720,3,Camion_minero,,0,0,1090,446,1142,489
imagen_0977.png,1280,720,3,Camion_minero,,0,0,915,279,964,316
imagen_0977.png,1280,720,3,Bulldozer,,0,0,598,628,639,696
imagen_0977.png,1280,720,3,Excavadora,,0,0,122,338,153,381
imagen_0978.png,1280,720,3,Bulldozer,,0,0,517,646,569,717
imagen_0978.png,1280,720,3,Camion_minero,,0,0,317,311,357,359
imagen_0978.png,1280,720,3,Camion_minero,,0,0,847,278,899,318
imagen_0978.png,1280,720,3,Camion_minero,,0,0,641,208,687,242
imagen_0979.png,1280,720,3,Otro,,0,0,686,101,752,161
imagen_0979.png,1280,720,3,Camion_minero,,0,0,734,72,807,127
imagen_0979.png,1280,720,3,Otro,,0,0,783,37,849,83
imagen_0979.png,1280,720,3,Camion_minero,,0,0,146,432,186,496
imagen_0980.png,1280,720,3,Camion_minero,,0,0,935,338,991,412
imagen_0980.png,1280,720,3,Otro,,0,0,190,375,296,453
imagen_0980.png,1280,720,3,Camion_minero,,0,0,236,309,335,370
imagen_0980.png,1280,720,3,Otro,,0,0,281,239,370,301
imagen_0980.png,1280,720,3,Camion,,0,0,137,193,171,220
imagen_0981.png,1280,720,3,Camion_minero,,0,0,110,572,226,665
imagen_0981.png,1280,720,3,Otro,,0,0,169,471,281,545
imagen_0981.png,1280,720,3,Camion_minero,,0,0,863,83,886,111
imagen_0981.png,1280,720,3,Camion_minero,,0,0,864,50,889,75
imagen_0982.png,1280,720,3,Camion_minero,,0,0,871,152,904,180
imagen_0982.png,1280,720,3,Camion_minero,,0,0,888,134,913,160
imagen_0982.png,1280,720,3,Camion,,0,0,605,210,642,235
imagen_0983.png,1280,720,3,Camion,,0,0,637,180,660,204
imagen_0983.png,1280,720,3,Camion_minero,,0,0,931,220,962,252
imagen_0983.png,1280,720,3,Camion_minero,,0,0,905,207,932,243
imagen_0983.png,1280,720,3,Camion,,0,0,585,446,650,493
imagen_0984.png,1280,720,3,Camion,,0,0,569,373,607,430
imagen_0984.png,1280,720,3,Auto,,0,0,692,243,708,259
imagen_0984.png,1280,720,3,Auto,,0,0,722,208,736,224
imagen_0984.png,1280,720,3,Camion_minero,,0,0,1001,289,1038,332
imagen_0984.png,1280,720,3,Camion_minero,,0,0,965,247,991,278
imagen_0985.png,1280,720,3,Camioneta,,0,0,668,422,694,457
imagen_0985.png,1280,720,3,Camioneta,,0,0,724,325,749,353
imagen_0985.png,1280,720,3,Camion_minero,,0,0,1057,361,1099,409
imagen_0985.png,1280,720,3,Camion_minero,,0,0,1013,286,1042,323
imagen_0986.png,1280,720,3,Camioneta,,1,0,719,677,759,720
imagen_0986.png,1280,720,3,Camion_minero,,0,0,1131,442,1175,490
imagen_0986.png,1280,720,3,Camioneta,,0,0,1126,423,1146,440
imagen_0986.png,1280,720,3,Camion_minero,,0,0,1078,317,1108,359
imagen_0987.png,1280,720,3,Camion_minero,,0,0,1142,359,1181,412
imagen_0988.png,1280,720,3,Camion,,0,0,1064,270,1082,289
imagen_0988.png,1280,720,3,Camioneta,,0,0,1065,253,1077,269
imagen_0989.png,1280,720,3,Camion,,0,0,1145,357,1163,389
imagen_0989.png,1280,720,3,Camioneta,,0,0,1149,332,1166,350
imagen_0990.png,1280,720,3,Camion_minero,,0,0,986,80,1019,111
imagen_0990.png,1280,720,3,Camion_minero,,0,0,1148,128,1177,155
imagen_0991.png,1280,720,3,Camion_minero,,0,0,1106,166,1147,205
imagen_0991.png,1280,720,3,Camion_minero,,0,0,866,100,906,126
imagen_0992.png,1280,720,3,Camion_minero,,0,0,954,215,1006,253
imagen_0992.png,1280,720,3,Camion_minero,,1,0,1229,296,1280,354
imagen_0992.png,1280,720,3,Camioneta,,0,0,754,331,786,355
imagen_0992.png,1280,720,3,Camioneta,,0,0,1205,549,1241,585
imagen_0992.png,1280,720,3,Camioneta,,0,0,1040,627,1085,670
imagen_0992.png,1280,720,3,Camion,,0,0,756,339,805,377
imagen_0992.png,1280,720,3,Camion,,0,0,887,463,940,512
imagen_0993.png,1280,720,3,Camioneta,,0,0,778,511,819,553
imagen_0993.png,1280,720,3,Camion,,0,0,781,526,848,595
imagen_0993.png,1280,720,3,Camion_minero,,0,0,999,298,1054,349
imagen_0994.png,1280,720,3,Camioneta,,0,0,466,245,489,269
imagen_0994.png,1280,720,3,Camioneta,,0,0,275,409,318,441
imagen_0994.png,1280,720,3,Camioneta,,0,0,1209,400,1224,421
imagen_0994.png,1280,720,3,Camion_minero,,0,0,647,220,717,269
imagen_0994.png,1280,720,3,Camion_minero,,0,0,1081,285,1150,361
imagen_0994.png,1280,720,3,Camion_minero,,0,0,1150,270,1200,322
imagen_0994.png,1280,720,3,Camion_minero,,0,0,1044,110,1079,135
imagen_0994.png,1280,720,3,Camion_minero,,0,0,1130,111,1164,135
imagen_0994.png,1280,720,3,Camion,,0,0,303,547,390,611
imagen_0994.png,1280,720,3,Camion,,0,0,315,586,387,648
imagen_0994.png,1280,720,3,Camion,,1,0,343,654,425,720
imagen_0994.png,1280,720,3,Camion,,0,0,264,423,323,472
imagen_0994.png,1280,720,3,Camion_minero,,0,0,461,69,502,97
imagen_0994.png,1280,720,3,Camioneta,,0,0,1247,392,1259,410
imagen_0994.png,1280,720,3,Auto,,0,0,1231,414,1247,440
imagen_0995.png,1280,720,3,Camioneta,,0,0,978,221,1021,250
imagen_0995.png,1280,720,3,Camioneta,,0,0,425,674,485,712
imagen_0995.png,1280,720,3,Camioneta,,0,0,586,90,610,106
imagen_0995.png,1280,720,3,Camioneta,,0,0,620,17,639,33
imagen_0995.png,1280,720,3,Camioneta,,0,0,921,128,941,157
imagen_0995.png,1280,720,3,Camioneta,,0,0,942,134,965,162
imagen_0995.png,1280,720,3,Camioneta,,0,0,963,145,985,176
imagen_0995.png,1280,720,3,Camioneta,,0,0,903,122,923,154
imagen_0995.png,1280,720,3,Camioneta,,0,0,1153,127,1167,158
imagen_0995.png,1280,720,3,Camioneta,,0,0,1167,134,1184,160
imagen_0995.png,1280,720,3,Camioneta,,0,0,1186,140,1202,168
imagen_0995.png,1280,720,3,Camioneta,,0,0,1249,168,1267,195
imagen_0995.png,1280,720,3,Camion_minero,,0,0,441,109,502,185
imagen_0995.png,1280,720,3,Camion_minero,,0,0,469,49,513,95
imagen_0995.png,1280,720,3,Camion_minero,,0,0,163,492,218,570
imagen_0996.png,1280,720,3,Camioneta,,0,0,625,259,674,282
imagen_0996.png,1280,720,3,Camioneta,,0,0,537,304,564,338
imagen_0996.png,1280,720,3,Camioneta,,0,0,855,130,869,153
imagen_0996.png,1280,720,3,Camioneta,,0,0,839,131,855,153
imagen_0996.png,1280,720,3,Camioneta,,0,0,780,131,795,154
imagen_0996.png,1280,720,3,Camioneta,,0,0,764,132,779,151
imagen_0996.png,1280,720,3,Camioneta,,0,0,749,132,764,150
imagen_0996.png,1280,720,3,Camioneta,,0,0,592,199,611,227
imagen_0996.png,1280,720,3,Camioneta,,0,0,569,195,589,221
imagen_0996.png,1280,720,3,Camioneta,,0,0,552,199,568,224
imagen_0996.png,1280,720,3,Camioneta,,0,0,536,202,552,225
imagen_0996.png,1280,720,3,Camioneta,,0,0,213,259,240,280
imagen_0996.png,1280,720,3,Camioneta,,0,0,363,99,377,115
imagen_0996.png,1280,720,3,Camioneta,,0,0,392,92,407,108
imagen_0996.png,1280,720,3,Camioneta,,0,0,457,95,483,108
imagen_0996.png,1280,720,3,Camioneta,,0,0,426,87,438,101
imagen_0996.png,1280,720,3,Camioneta,,0,0,414,87,426,103
imagen_0996.png,1280,720,3,Camion,,0,0,637,72,687,91
imagen_0996.png,1280,720,3,Camion_minero,,0,0,69,315,152,403
imagen_0996.png,1280,720,3,Camion_minero,,0,0,83,245,137,299
imagen_0996.png,1280,720,3,Camion_minero,,0,0,285,27,325,60
imagen_0997.png,1280,720,3,Camion_minero,,0,0,25,295,118,388
imagen_0997.png,1280,720,3,Camion_minero,,0,0,41,219,114,276
imagen_0997.png,1280,720,3,Camioneta,,0,0,511,54,535,64
imagen_0997.png,1280,720,3,Camioneta,,0,0,358,209,386,224
imagen_0997.png,1280,720,3,Camioneta,,0,0,178,255,208,275
imagen_0997.png,1280,720,3,Camioneta,,0,0,505,231,525,257
imagen_0997.png,1280,720,3,Camioneta,,0,0,525,230,543,257
imagen_0997.png,1280,720,3,Camioneta,,0,0,544,231,562,253
imagen_0997.png,1280,720,3,Camioneta,,0,0,593,300,638,320
imagen_0997.png,1280,720,3,Camioneta,,0,0,727,182,739,203
imagen_0997.png,1280,720,3,Camioneta,,0,0,741,182,756,205
imagen_0997.png,1280,720,3,Camioneta,,0,0,755,183,772,207
imagen_0997.png,1280,720,3,Camioneta,,0,0,813,191,831,213
imagen_0997.png,1280,720,3,Camioneta,,0,0,831,190,843,215
imagen_0997.png,1280,720,3,Camioneta,,0,0,679,127,706,140
imagen_0997.png,1280,720,3,Camioneta,,0,0,613,121,640,133
imagen_0997.png,1280,720,3,Camioneta,,0,0,348,112,365,129
imagen_0997.png,1280,720,3,Camioneta,,0,0,381,108,394,124
imagen_0997.png,1280,720,3,Camioneta,,0,0,400,105,413,122
imagen_0997.png,1280,720,3,Camioneta,,0,0,412,105,425,120
imagen_0997.png,1280,720,3,Camion,,0,0,828,137,868,156
imagen_0997.png,1280,720,3,Camioneta,,0,0,568,235,584,264
